"","cieloDespejado","multinube","nube"
"107",7.60240845920634e-06,0.524114668369293,0.477890849113464
"108",4.28194834967144e-05,0.0516979210078716,0.951506733894348
"109",2.71576282102615e-05,0.119476951658726,0.886950135231018
"110",1.87525165529223e-05,0.214606702327728,0.790856897830963
"111",1.74442520801676e-05,0.23799654841423,0.768908500671387
"112",0.000127528779557906,0.010002925992012,0.989190518856049
"113",0.00010804038902279,0.0124967182055116,0.987550616264343
"114",1.13821770355571e-05,0.384957015514374,0.612912237644196
"115",8.2570386439329e-06,0.495967656373978,0.501765847206116
"116",0.30061611533165,0.000511606456711888,0.520114123821259
"117",8.65124366100645e-06,0.482063800096512,0.516974210739136
"118",3.47398745361716e-05,0.0741778090596199,0.929579317569733
"119",6.9441662162717e-06,0.549757897853851,0.455170571804047
"120",7.70391579862917e-06,0.519462883472443,0.481527984142303
"121",3.66618041880429e-05,0.0683142393827438,0.936880886554718
"122",6.92614366926136e-06,0.551956951618195,0.454644411802292
"123",0.000136364396894351,0.00953527633100748,0.989619255065918
"124",2.06491822609678e-05,0.183229044079781,0.821766376495361
"125",6.10353890806437e-06,0.582620918750763,0.425506711006165
"126",6.92381263434072e-06,0.54961109161377,0.45404788851738
"127",7.76630713517079e-06,0.51587963104248,0.484669834375381
"128",0.000491132552269846,0.0030695975292474,0.991983771324158
"129",0.00127577385865152,0.00166841445025057,0.990051507949829
"130",1.15898883450427e-05,0.382795602083206,0.615314841270447
"131",6.61612648400478e-06,0.562258780002594,0.442877799272537
"132",7.09815139998682e-06,0.5407634973526,0.460160970687866
"133",6.78120386510273e-06,0.555900037288666,0.448953747749329
"134",2.26930969802197e-05,0.161673605442047,0.847872614860535
"135",1.5828309187782e-05,0.263413786888123,0.732063114643097
"136",2.18582281377167e-05,0.165453016757965,0.834489583969116
"137",1.64781595231034e-05,0.256431192159653,0.74529629945755
"138",9.87777966656722e-05,0.0139848869293928,0.986640274524689
"139",8.80507104739081e-06,0.475846886634827,0.519680321216583
"140",1.05435401565046e-05,0.414138197898865,0.580583155155182
"141",7.64518790674629e-06,0.522325575351715,0.478371173143387
"142",7.97687971498817e-05,0.0191979166120291,0.981768190860748
"143",0.00025377405108884,0.00517732510343194,0.992263793945312
"144",1.09895236164448e-05,0.400322645902634,0.595931828022003
"145",0.00030050432542339,0.00452404050156474,0.992793560028076
"146",1.45366284414195e-05,0.296010971069336,0.699268400669098
"147",1.22912324513891e-05,0.360364377498627,0.636214554309845
"148",1.82717303687241e-05,0.214205801486969,0.782025396823883
"149",0.00101914792321622,0.00185709970537573,0.992047667503357
"150",3.4942520869663e-05,0.0742680132389069,0.927769184112549
"151",1.45262620208086e-05,0.294967859983444,0.702150940895081
"152",1.1642918252619e-05,0.377778887748718,0.616799354553223
"153",4.70168633910362e-05,0.0467138700187206,0.958306133747101
"154",2.73084660875611e-05,0.111336894333363,0.888141870498657
"155",1.86823654075852e-05,0.208245471119881,0.788486361503601
"156",8.1491061791894e-06,0.500707149505615,0.497637510299683
"157",9.16301996767288e-06,0.459706962108612,0.534044682979584
"158",1.1956747584918e-05,0.370652139186859,0.630232453346252
"159",7.37174923415296e-06,0.532955706119537,0.467755198478699
"160",1.07161131381872e-05,0.409474194049835,0.590493023395538
"161",9.2837881311425e-06,0.458472430706024,0.539130032062531
"162",0.168845921754837,0.000533669954165816,0.698536217212677
"163",6.87961528456071e-06,0.550810694694519,0.452505439519882
"164",8.65544461703394e-06,0.48108646273613,0.516620099544525
"165",1.94952408492099e-05,0.197953715920448,0.803001701831818
"166",9.66223797149723e-06,0.444804757833481,0.552783250808716
"167",1.30673297462636e-05,0.326721042394638,0.666888236999512
"168",1.46657221193891e-05,0.295746743679047,0.702621221542358
"169",0.000193473664694466,0.00653388909995556,0.991427600383759
"170",0.997280240058899,0.000167199832503684,0.00437206868082285
"171",0.00480358954519033,0.00103124068118632,0.977335870265961
"172",0.997836172580719,0.00014456280041486,0.00386713119223714
"173",0.997898459434509,0.000141467055073008,0.0038129179738462
"174",0.00723451375961304,0.000903185980860144,0.972284138202667
"175",0.996841490268707,0.000179734182893299,0.00471909483894706
"176",0.000439321214798838,0.00334789580665529,0.992209494113922
"177",0.997830390930176,0.000144895951962098,0.00387979461811483
"178",0.992499470710754,0.000235454834182747,0.00864586979150772
"179",0.996819376945496,0.000180424962309189,0.00480791088193655
"180",0.9588383436203,0.000313565018586814,0.0358680710196495
