"","cieloDespejado","multinube","nube"
"1",0.000799909408669919,0.349317640066147,0.643747568130493
"2",0.000955622235778719,0.42132106423378,0.572172105312347
"3",0.000327811401803046,0.696563899517059,0.310244172811508
"4",0.00144960882607847,0.287502288818359,0.68305629491806
"5",0.00193597504403442,0.214168533682823,0.757605791091919
"6",0.00167992489878088,0.111606262624264,0.883769273757935
"7",0.000701049109920859,0.483211547136307,0.531531155109406
"8",0.000341859878972173,0.672207415103912,0.326179593801498
"9",0.000701032753568143,0.352022409439087,0.636219382286072
"10",0.000910429924260825,0.384471535682678,0.591501235961914
"11",0.000633235846180469,0.540462672710419,0.433836072683334
"12",0.000471253413707018,0.546955466270447,0.447298347949982
"13",0.000594069832004607,0.556194067001343,0.430804789066315
"14",0.000355979485902935,0.610114634037018,0.382941335439682
"15",0.000427604711148888,0.579135894775391,0.42649918794632
"16",0.00219015241600573,0.0636218413710594,0.934769809246063
"17",0.000393086636904627,0.665065348148346,0.339863926172256
"18",0.00305785587988794,0.0372636429965496,0.961597204208374
"19",0.00300640612840652,0.040813222527504,0.958323001861572
"20",0.00221383827738464,0.0679621174931526,0.930330693721771
"21",0.00168499234132469,0.0985229685902596,0.900905668735504
"22",0.000600451079662889,0.565589010715485,0.433593809604645
"23",0.00228891265578568,0.19590750336647,0.775663793087006
"24",0.00301241781562567,0.14283087849617,0.833987593650818
"25",0.000887964793946594,0.454917728900909,0.531494915485382
"26",0.00110324949491769,0.382053762674332,0.615094840526581
"27",0.00133493787143379,0.325549900531769,0.652604699134827
"28",0.00145839643664658,0.3040751516819,0.675298631191254
"29",0.00277654081583023,0.153895288705826,0.824540555477142
"30",0.00112724851351231,0.372522950172424,0.628824889659882
"31",0.00270460941828787,0.163112118840218,0.80501002073288
"32",0.000905646302271634,0.446985214948654,0.533045828342438
"33",0.00116512144450098,0.364117741584778,0.614910304546356
"34",0.0008514195214957,0.435584336519241,0.548434138298035
"35",0.00111092498991638,0.376039743423462,0.603617787361145
"36",0.0049816551618278,0.0747983306646347,0.902765214443207
"37",0.00103033578488976,0.365978598594666,0.605406820774078
"38",0.00101488991640508,0.335583090782166,0.633865594863892
"39",0.00100132264196873,0.305601298809052,0.666840076446533
"40",0.000549595744814724,0.468571424484253,0.515856683254242
"41",0.000479221140267327,0.51569676399231,0.472115784883499
"42",0.00169754854869097,0.261490225791931,0.731701493263245
"43",0.000955986033659428,0.424417585134506,0.573574244976044
