"","cieloDespejado","multinube","nube"
"1",7.24547062418424e-05,0.541789889335632,0.459873795509338
"2",0.00019017473096028,0.170228496193886,0.838109254837036
"3",9.66446314123459e-05,0.409766227006912,0.592729568481445
"4",9.3826740339864e-05,0.421949476003647,0.581281185150146
"5",0.000132430854137056,0.327298849821091,0.660363793373108
"6",5.46469309483655e-05,0.675248086452484,0.325447857379913
"7",0.000102475700259674,0.4429971575737,0.555147528648376
"8",4.59287730336655e-05,0.732628226280212,0.27751299738884
"9",6.62993988953531e-05,0.581743896007538,0.424398362636566
"10",5.33452803210821e-05,0.672153890132904,0.333137661218643
"11",6.21316721662879e-05,0.607476115226746,0.395865976810455
"12",0.000165182267664932,0.212158143520355,0.796088695526123
"13",0.000103468999441247,0.426960021257401,0.564435362815857
"14",8.3793158410117e-05,0.481208056211472,0.516453385353088
"15",8.51861623232253e-05,0.487724155187607,0.513813436031342
"16",0.000206799915758893,0.218295216560364,0.778710305690765
"17",0.00012561546463985,0.370598822832108,0.617069244384766
"18",0.000184221964445896,0.242212474346161,0.747693181037903
"19",6.07930378464516e-05,0.630885004997253,0.377179712057114
"20",6.10953065915965e-05,0.616638660430908,0.38755077123642
"21",0.000187431040103547,0.174994915723801,0.832120597362518
"22",4.29677202191669e-05,0.755937397480011,0.253848075866699
"23",3.9946760807652e-05,0.776063501834869,0.236989840865135
"24",0.000313836877467111,0.0769290551543236,0.929511189460754
"25",0.000310255942167714,0.129790633916855,0.873081266880035
"26",0.000134840956889093,0.330140829086304,0.654639720916748
"27",0.000324111868394539,0.0729742050170898,0.933117866516113
"28",0.000295780831947923,0.125021189451218,0.869714677333832
"29",0.000201137037947774,0.236114531755447,0.765736103057861
"30",0.00199136440642178,0.0642907842993736,0.921872854232788
"31",0.00436820788308978,0.0430676527321339,0.92384535074234
"32",0.00477311527356505,0.0421096682548523,0.921403348445892
"33",0.691983103752136,0.0160169154405594,0.183300256729126
"34",0.00304152024909854,0.0872141644358635,0.851254820823669
"35",0.00197325577028096,0.121864952147007,0.822840452194214
"36",0.0585453808307648,0.0364487320184708,0.636008858680725
"37",0.014035964384675,0.0557272508740425,0.769419074058533
"38",0.00236445874907076,0.0722329244017601,0.899816989898682
"39",0.000160176074132323,0.350255340337753,0.669130325317383
"40",0.000282006920315325,0.142287716269493,0.856651544570923
"41",0.000519221706781536,0.126297116279602,0.891925871372223
"42",0.000505937845446169,0.121717236936092,0.89622688293457
"43",0.000286484573734924,0.167422905564308,0.845202684402466
"44",0.000208458295674063,0.221022084355354,0.778524160385132
"45",0.000102791222161613,0.447395205497742,0.540576040744781
"46",9.12773539312184e-05,0.47150930762291,0.513515293598175
"47",0.000156522888573818,0.268053293228149,0.725030601024628
"48",0.000223084527533501,0.254514664411545,0.768134713172913
"49",5.07828408444766e-05,0.694517135620117,0.311070710420609
"50",0.000158405251568183,0.401110738515854,0.63183331489563
"51",9.29039379116148e-05,0.457427769899368,0.532698631286621
"52",0.000135379101266153,0.396576821804047,0.61546790599823
"53",0.00020315483561717,0.226601406931877,0.771444916725159
"54",0.000131781358504668,0.379295468330383,0.61922562122345
"55",0.000228493823669851,0.186527535319328,0.807841598987579
"56",0.00150656094774604,0.082169197499752,0.908106982707977
"57",0.0401318706572056,0.052867766469717,0.590732276439667
"58",0.000403645273763686,0.161676838994026,0.861266791820526
"59",0.000154947789269499,0.392626523971558,0.636484384536743
"60",0.000183534677489661,0.262379884719849,0.737434983253479
"61",0.000211002916330472,0.207106322050095,0.787458419799805
"62",0.000546443625353277,0.10881020873785,0.907115995883942
"63",0.000183643569471315,0.264856576919556,0.737159311771393
"64",0.00023321078333538,0.182582721114159,0.814361155033112
"65",0.0167206265032291,0.0626795142889023,0.707373142242432
"66",0.0163506921380758,0.055161077529192,0.748554766178131
"67",0.000371391099179164,0.191579043865204,0.83467960357666
"68",0.00869253743439913,0.0450034588575363,0.870672166347504
"69",0.000519538531079888,0.124417662620544,0.893472254276276
"70",0.000236443112953566,0.172787100076675,0.819863200187683
"71",0.00031471808324568,0.235431015491486,0.795316874980927
"72",0.000568467774428427,0.120136901736259,0.896463811397552
"73",0.000231456782785244,0.182074546813965,0.811553001403809
"74",0.000143093580845743,0.368398100137711,0.640245735645294
"75",0.000204236246645451,0.311752796173096,0.719097971916199
"76",0.00384957739152014,0.0668673440814018,0.87721312046051
"77",0.000176070287125185,0.273970991373062,0.726237058639526
"78",0.000162514654221013,0.268229842185974,0.716567695140839
"79",0.000148331411764957,0.333068698644638,0.665256679058075
"80",0.000183012685738504,0.25772762298584,0.739206433296204
"81",0.000272195087745786,0.16575463116169,0.841863095760345
"82",0.0011030602036044,0.0682772025465965,0.936169862747192
"83",0.00149751582648605,0.0569576770067215,0.941858232021332
"84",0.00129786157049239,0.0555654130876064,0.946757793426514
"85",0.000820494838990271,0.112867720425129,0.894937217235565
"86",0.00022397430439014,0.229257345199585,0.784528255462646
"87",0.00121216278057545,0.0717081725597382,0.929946780204773
"88",0.000476624467410147,0.181978225708008,0.83966737985611
"89",0.00114286865573376,0.0951718240976334,0.903038799762726
"90",0.00639766221866012,0.0414773337543011,0.905726909637451
"91",0.914980530738831,0.0128388376906514,0.0769248381257057
"92",0.674276411533356,0.0192223358899355,0.161604896187782
"93",0.96793919801712,0.0103847458958626,0.0526589713990688
"94",0.00460401363670826,0.0456265285611153,0.915124177932739
"95",0.0429930351674557,0.0347759835422039,0.711319029331207
"96",0.90090811252594,0.0123723950237036,0.0892183929681778
"97",0.958042204380035,0.0117038208991289,0.0538448318839073
"98",0.000209639285458252,0.271575719118118,0.751062870025635
"99",0.000232326143304817,0.226581767201424,0.790295660495758
"100",0.000267650932073593,0.222562655806541,0.802838683128357
"101",0.000852596713230014,0.123417817056179,0.881188154220581
"102",0.000229357508942485,0.184902489185333,0.808904767036438
"103",0.000207256292924285,0.214081257581711,0.779675602912903
"104",0.000255220948019996,0.156323701143265,0.837057530879974
"105",0.000460296723758802,0.0692088752985001,0.932132840156555
"106",0.00702408375218511,0.0379338040947914,0.910179316997528
"107",0.893066227436066,0.012835537083447,0.0912141501903534
"108",0.000564795860555023,0.105568751692772,0.910056889057159
"109",0.000262692017713562,0.149517893791199,0.843870878219604
"110",0.000708138861227781,0.0794025510549545,0.931937992572784
"111",0.000195037297089584,0.208287104964256,0.778886198997498
"112",0.000296066631563008,0.121938116848469,0.870471119880676
"113",0.187953516840935,0.0236307885497808,0.497186094522476
"114",0.000227227006689645,0.222043707966805,0.790696501731873
"115",0.0617801584303379,0.028247369453311,0.701106667518616
"116",0.000300657353363931,0.12594273686409,0.871413052082062
"117",0.000201606671907939,0.198842659592628,0.790252208709717
"118",0.945187926292419,0.0133072612807155,0.0557895451784134
"119",0.00028412978281267,0.135181784629822,0.860718309879303
"120",0.000263994850683957,0.149027526378632,0.844590187072754
"121",0.000233949496760033,0.174174413084984,0.818129241466522
"122",0.000230154691962525,0.179551959037781,0.812541127204895
"123",0.0206685569137335,0.0371258482336998,0.811422526836395
"124",0.0057770935818553,0.0407137125730515,0.914291083812714
"125",0.00484216865152121,0.0394466109573841,0.926963210105896
"126",0.00277605745941401,0.049689844250679,0.931571066379547
"127",0.000280349922832102,0.135781094431877,0.860588729381561
"128",0.000114497022877913,0.337269186973572,0.670665204524994
"129",0.000225136463996023,0.247348874807358,0.773649334907532
"130",7.27222504792735e-05,0.58089691400528,0.416119575500488
"131",0.000267742550931871,0.141988128423691,0.850163340568542
"132",7.07287836121395e-05,0.550121128559113,0.457517832517624
"133",0.000197807574295439,0.224830359220505,0.77240252494812
"134",5.14502607984468e-05,0.695697665214539,0.309960603713989
"135",8.19680863060057e-05,0.529200494289398,0.46274197101593
"136",0.000229696743190289,0.254321128129959,0.771082043647766
"137",5.2848659834126e-05,0.677258968353271,0.327101588249207
"138",0.000138767718453892,0.334938168525696,0.654506683349609
"139",6.39698409941047e-05,0.602924108505249,0.396966844797134
"140",5.4209023801377e-05,0.683939516544342,0.32196056842804
"141",7.37489172024652e-05,0.566162824630737,0.424917250871658
"142",0.000177614012500271,0.237619861960411,0.74816769361496
"143",0.000103583406598773,0.417338669300079,0.57230669260025
"144",0.000125383769045584,0.324371546506882,0.676196575164795
"145",0.000136262882733718,0.27250137925148,0.736039578914642
"146",0.000251488731009886,0.155184060335159,0.83628386259079
"147",0.000118400312203448,0.326448917388916,0.679189741611481
"148",0.000160195020725951,0.272937774658203,0.715676307678223
"149",0.000215515407035127,0.200037553906441,0.795215964317322
"150",8.75430559972301e-05,0.51002311706543,0.480596929788589
"151",0.000109606051410083,0.357337862253189,0.646701037883759
"152",9.5279079687316e-05,0.445246189832687,0.55133444070816
"153",8.14023369457573e-05,0.518550276756287,0.47119265794754
"154",4.50114857812878e-05,0.739237666130066,0.268861413002014
"155",7.94395746197551e-05,0.514529705047607,0.479273766279221
"156",0.000178428439539857,0.263827800750732,0.732523620128632
