"","MSETrain","MSETest"
"1",0.603990551257711,0.490515645345052
"2",0.466916728952078,0.450628365410699
"3",0.447296824535178,0.441795900132921
"4",0.442064906853759,0.43876109653049
"5",0.440029918592513,0.437384457058377
"6",0.439026191469899,0.436637920803494
"7",0.438450790206369,0.436184607611762
"8",0.438088074298766,0.435888671875
"9",0.437845610151522,0.435685814751519
"10",0.437676257483342,0.435541619194878
"11",0.437554755468386,0.435436587863498
"12",0.437465220190293,0.435358428955078
"13",0.437398217909829,0.435299343532986
"14",0.437347042715971,0.43525390625
"15",0.437307631281279,0.435218811035156
"16",0.437277170532909,0.435191175672743
"17",0.437252932642647,0.435169219970703
"18",0.437233837845161,0.435151799519857
"19",0.437218436981713,0.4351378970676
"20",0.437206303829143,0.435126622517904
"21",0.437196472281628,0.435117382473416
"22",0.437188317211869,0.43510979546441
"23",0.437181867034742,0.43510364956326
"24",0.437176127229545,0.435098605685764
"25",0.437172092316981,0.435094409518772
"26",0.437168284723435,0.435090933905707
"27",0.437165102257187,0.435088094075521
"28",0.437162601747992,0.435085720486111
"29",0.437160697951219,0.435083685980903
"30",0.437158765739569,0.435081948174371
"31",0.437157401825463,0.435080591837565
"32",0.437155924251848,0.435079447428385
"33",0.437155043390654,0.435078387790256
"34",0.437154446678233,0.435077540079753
"35",0.437153281668267,0.435076819525825
"36",0.437152798615354,0.435076141357422
"37",0.437151946169038,0.435075590345595
"38",0.437151463116125,0.435075166490343
"39",0.437151150552476,0.435074785020616
"40",0.43715100847809,0.43507448832194
"41",0.4371504970103,0.435074234008789
"42",0.437150383350791,0.435074022081163
"43",0.437150042372265,0.435073767768012
"44",0.437149559319352,0.435073555840386
"45",0.437149388830089,0.435073428683811
"46",0.437149303585457,0.435073301527235
"47",0.437149133096194,0.43507317437066
"48",0.437148934192054,0.43507317437066
"49",0.437149019436685,0.435073004828559
"50",0.437148536383773,0.435072920057509
"51",0.437148735287913,0.435072835286458
"52",0.437148735287913,0.435072835286458
