"","MSETrain","MSETest"
"1",0.602391447844329,0.493518075027035
"2",0.465606435139974,0.454857777740996
"3",0.445811547173394,0.44637371860655
"4",0.44044189453125,0.443489376434499
"5",0.43834149395978,0.442195612158479
"6",0.43731189303928,0.44150194071107
"7",0.436729996292679,0.441085686117916
"8",0.436369465015553,0.440817321087681
"9",0.436132445158782,0.440635681152344
"10",0.435969826027199,0.440508696992519
"11",0.435854791711878,0.440417489089535
"12",0.4357706423159,0.440350807319253
"13",0.43570873119213,0.440301022287142
"14",0.435661852801288,0.440263780496888
"15",0.435626475016276,0.440235288803187
"16",0.435598726625796,0.440213478217691
"17",0.435577166521991,0.440196624583444
"18",0.435560381854022,0.4401835640945
"19",0.435547214084201,0.440173305360611
"20",0.435536561188874,0.440165288030764
"21",0.435528140597873,0.440159037961798
"22",0.435521217628762,0.440154124114473
"23",0.435516187879774,0.440150330969169
"24",0.435511892813223,0.440147313694496
"25",0.435508049858941,0.440144986082605
"26",0.435505195900246,0.440143175717801
"27",0.435502907081887,0.440141710184388
"28",0.435500787805628,0.440140632586291
"29",0.435499290183738,0.440139770507812
"30",0.435497792561849,0.440139167052878
"31",0.435496775309245,0.44013886532541
"32",0.435496068883825,0.440138434286171
"33",0.435494938603154,0.440138348078324
"34",0.435494571261936,0.440138132558704
"35",0.4354940061216,0.440138046350856
"36",0.435493808322483,0.44013808945478
"37",0.435493554009332,0.440138132558704
"38",0.435493384467231,0.440138132558704
"39",0.435492904097946,0.4401383049744
"40",0.435492621527778,0.440138391182248
"41",0.435492649784795,0.440138477390095
"42",0.43549242372866,0.440138736013639
"43",0.435492282443576,0.440138908429334
"44",0.435492141158492,0.440138822221487
"45",0.435492310700593,0.440138951533258
"46",0.435491971616392,0.440139253260726
"47",0.435492056387442,0.440139210156802
"48",0.435491830331308,0.44013929636465
"49",0.435491915102358,0.440139425676421
"50",0.435491943359375,0.440139598092117
"51",0.435491745560258,0.440139641196041
"52",0.435491745560258,0.440139770507812
"53",0.435491576018157,0.440139899819584
"54",0.435491576018157,0.440139986027432
"55",0.435491434733073,0.440140029131356
"56",0.435491491247106,0.44014007223528
"57",0.43549154776114,0.440140201547052
"58",0.435491180419922,0.440140287754899
"59",0.43549154776114,0.440140373962747
"60",0.435491236933955,0.440140460170595
"61",0.435490728307653,0.440140546378443
"62",0.43549084133572,0.440140503274519
"63",0.435491039134838,0.440140675690215
"64",0.435491152162905,0.44014084810591
"65",0.435491010877821,0.440140805001986
"66",0.435490926106771,0.440140761898062
"67",0.435491010877821,0.440140934313758
"68",0.435490700050637,0.440141020521606
"69",0.435490784821687,0.440141149833377
"70",0.435490615279586,0.44014106362553
"71",0.435490813078704,0.44014106362553
"72",0.435490700050637,0.440141149833377
"73",0.435490389223452,0.440141106729454
"74",0.435490247938368,0.440141192937301
"75",0.435490163167318,0.440141322249073
"76",0.435490078396267,0.440141408456921
"77",0.435490191424334,0.440141408456921
"78",0.435490134910301,0.440141365352997
"79",0.435490078396267,0.440141365352997
"80",0.435490050139251,0.440141365352997
"81",0.435490078396267,0.440141451560845
"82",0.435490021882234,0.440141494664769
"83",0.435489993625217,0.440141494664769
"84",0.435489937111183,0.440141580872617
"85",0.435489739312066,0.44014162397654
"86",0.435489569769965,0.440141580872617
"87",0.435489484998915,0.440141753288312
"88",0.435489513255932,0.440141667080464
"89",0.435489287199797,0.44014162397654
"90",0.435489371970848,0.440141753288312
"91",0.435489258942781,0.440141796392236
"92",0.435489230685764,0.440141753288312
"93",0.43548908940068,0.440141667080464
"94",0.435488919858579,0.440141753288312
"95",0.435488891601563,0.440141796392236
"96",0.435488750316479,0.44014183949616
"97",0.435488609031395,0.440141968807932
"98",0.435488637288411,0.440141968807932
"99",0.435488552517361,0.440141925704008
"100",0.435488467746311,0.440141968807932
"101",0.435488467746311,0.440141968807932
"102",0.435488467746311,0.440142011911856
"103",0.435488411232277,0.440142011911856
"104",0.435488269947193,0.440142055015779
"105",0.435488241690177,0.440142055015779
"106",0.435488100405093,0.440142098119703
"107",0.435488072148076,0.440142141223627
"108",0.435488156919126,0.440142184327551
"109",0.435488100405093,0.440142270535399
"110",0.435488072148076,0.440142270535399
"111",0.435488043891059,0.440142227431475
"112",0.435487874348958,0.440142184327551
"113",0.435487817834925,0.440142141223627
"114",0.435487704806858,0.440142184327551
"115",0.435487535264757,0.440142270535399
"116",0.43548750700774,0.440142270535399
"117",0.435487450493707,0.440142313639323
"118",0.435487365722656,0.440142399847171
"119",0.435487393979673,0.440142356743247
"120",0.435487309208623,0.440142442951095
"121",0.435487224437572,0.440142486055019
"122",0.435487111409505,0.440142529158942
"123",0.435487083152488,0.440142529158942
"124",0.435486913610388,0.440142399847171
"125",0.435486828839337,0.440142399847171
"126",0.435486885353371,0.440142486055019
"127",0.435486828839337,0.440142486055019
"128",0.435486687554253,0.440142529158942
"129",0.435486800582321,0.440142572262866
"130",0.435486687554253,0.44014261536679
"131",0.435486489755136,0.440142701574638
"132",0.435486433241102,0.440142787782486
"133",0.435486348470052,0.440142486055019
"134",0.435486150670935,0.440142572262866
"135",0.435486150670935,0.440142658470714
"136",0.435486094156901,0.440142787782486
"137",0.435485952871817,0.44014283088641
"138",0.43548583984375,0.440142917094258
"139",0.435485896357784,0.440142873990334
"140",0.435485783329716,0.440142917094258
"141",0.435485726815683,0.440142873990334
"142",0.435485557273582,0.440142744678562
"143",0.435485500759549,0.44014283088641
"144",0.435485331217448,0.440142873990334
"145",0.435485218189381,0.440142917094258
"146",0.43548513341833,0.440142960198181
"147",0.435485076904297,0.440143046406029
"148",0.43548504864728,0.440143046406029
"149",0.43548504864728,0.440142960198181
"150",0.435485076904297,0.440142873990334
"151",0.435485105161314,0.440142960198181
"152",0.435485020390263,0.440143003302105
"153",0.435485076904297,0.440143046406029
"154",0.435484935619213,0.440143089509953
"155",0.435484879105179,0.440143175717801
"156",0.435484794334129,0.440143218821725
"157",0.435484822591146,0.440143261925649
"158",0.435484653049045,0.440143132613877
"159",0.435484624792028,0.440143132613877
"160",0.435484568277995,0.440143218821725
"161",0.435484483506944,0.440143218821725
"162",0.435484370478877,0.440143261925649
"163",0.435484285707827,0.440143305029573
"164",0.43548425745081,0.440143391237421
"165",0.435484059651693,0.440143434341344
"166",0.435484031394676,0.440143305029573
"167",0.435483974880642,0.440143305029573
"168",0.435483692310475,0.440143434341344
"169",0.435483551025391,0.440143477445268
"170",0.435483437997323,0.440143477445268
"171",0.435483437997323,0.440143520549192
"172",0.435483522768374,0.440143520549192
"173",0.43548346625434,0.440143477445268
"174",0.43548338148329,0.440143477445268
"175",0.43548329671224,0.440143391237421
"176",0.435483353226273,0.440143477445268
"177",0.435483183684172,0.440143563653116
"178",0.435483042399089,0.44014360675704
"179",0.435483042399089,0.440143649860964
"180",0.435482929371021,0.440143736068812
"181",0.435483014142072,0.440143649860964
"182",0.435482872856988,0.440143649860964
"183",0.43548267505787,0.440143649860964
"184",0.43548250551577,0.440143692964888
"185",0.435482420744719,0.440143692964888
"186",0.435482392487703,0.440143779172736
"187",0.435482222945602,0.440143779172736
"188",0.435482222945602,0.44014382227666
"189",0.435482222945602,0.44014382227666
"190",0.435482109917535,0.440143908484507
"191",0.435481996889468,0.44014382227666
"192",0.4354818838614,0.44014382227666
"193",0.435481742576317,0.440143865380584
"194",0.435481770833333,0.440143951588431
"195",0.435481827347367,0.440143951588431
"196",0.43548179909035,0.440143994692355
"197",0.435481629548249,0.440143994692355
"198",0.435481460006149,0.440143994692355
"199",0.435481573034216,0.440144037796279
"200",0.435481375235098,0.440144124004127
"201",0.435481318721065,0.440144124004127
"202",0.435481205692998,0.440144167108051
"203",0.435481233950014,0.440144124004127
"204",0.435481233950014,0.440144124004127
"205",0.435481149178964,0.440144124004127
"206",0.435481149178964,0.440144080900203
"207",0.435480866608796,0.440143994692355
"208",0.435480781837746,0.440144124004127
"209",0.435480584038628,0.440144210211975
"210",0.435480442753545,0.440144339523746
"211",0.435480414496528,0.440144167108051
"212",0.435480357982494,0.440144210211975
"213",0.435480273211444,0.440144253315899
"214",0.435480244954427,0.440144253315899
"215",0.435480386239511,0.440144253315899
"216",0.435480329725477,0.44014438262767
"217",0.435480273211444,0.440144468835518
"218",0.43548013192636,0.440144555043366
"219",0.43548013192636,0.44014459814729
"220",0.435480018898293,0.440144511939442
"221",0.435480018898293,0.440144511939442
"222",0.435479905870226,0.440144468835518
"223",0.435479821099175,0.440144468835518
"224",0.435479821099175,0.440144468835518
"225",0.435479764585142,0.440144511939442
"226",0.435479453757957,0.440144555043366
"227",0.435479368986907,0.440144555043366
"228",0.43547925595884,0.440144555043366
"229",0.435479199444806,0.440144555043366
"230",0.435479284215856,0.440144555043366
"231",0.43547925595884,0.440144555043366
"232",0.43547925595884,0.44014459814729
"233",0.435479086416739,0.440144727459062
"234",0.435479142930773,0.440144856770833
"235",0.435478973388672,0.440144813666909
"236",0.435478860360605,0.440144856770833
"237",0.435478747332538,0.440144856770833
"238",0.435478747332538,0.440144899874757
"239",0.435478775589554,0.440144813666909
"240",0.43547863430447,0.440144770562986
"241",0.435478493019387,0.440144856770833
"242",0.435478238706236,0.440144942978681
"243",0.435478266963252,0.440144942978681
"244",0.435478238706236,0.440144942978681
"245",0.435478238706236,0.440144986082605
"246",0.435478125678168,0.440144942978681
"247",0.435478210449219,0.440144899874757
"248",0.435478040907118,0.440144942978681
"249",0.435478069164135,0.440144942978681
"250",0.435478012650101,0.440144986082605
"251",0.435477956136068,0.440145115394377
"252",0.435477927879051,0.440145115394377
"253",0.435477927879051,0.440145072290453
"254",0.435477956136068,0.440145158498301
"255",0.43547775833695,0.440145201602225
"256",0.435477701822917,0.440145115394377
"257",0.4354776735659,0.440145158498301
"258",0.435477560537833,0.440145244706148
"259",0.435477475766782,0.440145287810072
"260",0.435477362738715,0.440145287810072
"261",0.435477277967665,0.440145244706148
"262",0.435477249710648,0.440145287810072
"263",0.435477108425564,0.440145287810072
"264",0.435476825855396,0.440145330913996
"265",0.43547679759838,0.440145330913996
"266",0.435476712827329,0.440145330913996
"267",0.435476599799262,0.44014537401792
"268",0.435476599799262,0.440145460225768
"269",0.435476628056279,0.440145503329692
"270",0.435476458514178,0.440145417121844
"271",0.435476430257161,0.440145460225768
"272",0.435476458514178,0.440145503329692
"273",0.435476458514178,0.440145503329692
"274",0.435476317229094,0.440145546433616
"275",0.435476147686994,0.440145546433616
"276",0.43547609117296,0.440145675745388
"277",0.435475949887876,0.440145718849311
"278",0.435476034658926,0.440145761953235
"279",0.43547600640191,0.440145675745388
"280",0.435475921630859,0.440145675745388
"281",0.435475921630859,0.440145632641464
"282",0.435475836859809,0.440145675745388
"283",0.435475695574725,0.440145718849311
"284",0.435475554289641,0.440145761953235
"285",0.435475413004557,0.440145761953235
"286",0.435475243462457,0.440145718849311
"287",0.435475102177373,0.440145805057159
"288",0.435475102177373,0.440145848161083
"289",0.435474989149306,0.440145761953235
"290",0.435474819607205,0.440145848161083
"291",0.435474763093171,0.440145891265007
"292",0.435474650065104,0.440145934368931
"293",0.435474706579138,0.440146020576779
"294",0.435474706579138,0.440145977472855
"295",0.435474734836155,0.440145977472855
"296",0.435474819607205,0.440146020576779
"297",0.435474734836155,0.440146020576779
"298",0.435474537037037,0.440146063680703
"299",0.43547450878002,0.440146063680703
"300",0.435474367494936,0.440146106784627
"301",0.43547433923792,0.440146106784627
"302",0.435474169695819,0.440146106784627
"303",0.435474113181785,0.440146020576779
"304",0.435474028410735,0.440146106784627
"305",0.435474056667752,0.44014614988855
"306",0.435473830611617,0.44014614988855
"307",0.435473802354601,0.44014614988855
"308",0.435473774097584,0.44014614988855
"309",0.435473576298466,0.440146192992474
"310",0.435473463270399,0.440146279200322
"311",0.435473519784433,0.440146236096398
"312",0.435473519784433,0.440146236096398
"313",0.435473463270399,0.440146322304246
"314",0.435473435013383,0.440146408512094
"315",0.435473350242332,0.440146451616018
"316",0.435473208957248,0.440146451616018
