"";"MAETrain";"MAEValid"
"69";0,0180358452890434;0,0161153658698587
"70";0,0180239329618566;0,0161051492130055
"71";0,0180122689639821;0,0160950716804056
"72";0,0180008891984528;0,0160851669311523
"73";0,0179896066703048;0,0160754114038804
"74";0,017978593414905;0,0160658230501063
"75";0,0179678284888174;0,0160563614789177
"76";0,0179572580374923;0,0160470109827378
"77";0,0179468252144608;0,0160378579532399
"78";0,0179365913540709;0,0160288126328412
"79";0,0179266013351141;0,0160199109245749
"80";0,0179167100494983;0,0160111146814683
"81";0,0179070267022825;0,0160024732701919
"82";0,0178974690156824;0,0159939563975615
"83";0,0178881776099112;0,0159856448454015
"84";0,0178788951798981;0,0159773759280934
"85";0,0178698969822304;0,0159692405251896
"86";0,0178609077603209;0,0159612835154814
"87";0,0178521893071193;0,0159534577762379
"88";0,0178435232125077;0,0159457274044261
"89";0,0178350396249809;0,0159381653280819
"90";0,0178266712263519;0,0159307075949276
"91";0,0178183432186351;0,0159233934739057
"92";0,0178102740119485;0,0159161926718319
"93";0,0178022392123353;0,0159091242621927
"94";0,0177944063672832;0,0159021714154412
"95";0,0177866198969822;0,0158953734005199
"96";0,0177789321600222;0,0158886651431813
"97";0,017771380555396;0,015882106107824
"98";0,0177639411477482;0,0158756368300494
"99";0,0177565645704082;0,0158692584318273
"100";0,0177492298799403;0,0158630382313448
"101";0,0177420223460478;0,0158569313498104
"102";0,0177349913354013;0,0158508962743423
"103";0,0177280081954657;0,0158449879814597
"104";0,0177211581959444;0,0158392008613138
"105";0,0177143276438994;0,0158335091085995
"106";0,0177076033049939;0,0158278824301327
"107";0,0177009238448797;0,015822400485768
"108";0,0176943520938649;0,0158169959573185
"109";0,017687879076191;0,0158116475273581
"110";0,0176814629049862;0,0158064258799833
"111";0,0176751035802505;0,0158013276492848
"112";0,0176688370050169;0,0157962810291963
"113";0,0176626452277688;0,0157913151909323
"114";0,0176564893535539;0,0157864503299489
"115";0,0176504337086397;0,0157816269818474
"116";0,0176444349101945;0,0157769248064827
"117";0,0176384645349839;0,0157723135106704
"118";0,0176325644698797;0,0157677470936495
"119";0,017626755658318;0,0157632468728458
"120";0,0176209303911994;0,015758825189927
"121";0,0176152128331801;0,0157544483857996
"122";0,0176095925125421;0,0157501938763787
"123";0,0176039422727099;0,0157459472207462
"124";0,0175983069924747;0,0157418004204245
"125";0,0175928437476065;0,0157376760594985
"126";0,0175873341279871;0,0157336257485782
"127";0,0175818813548369;0,0157296663172105
"128";0,0175765183392693;0,0157257383009967
"129";0,0175711672913794;0,0157218697491814
"130";0,0175658461626838;0,0157180449541877
"131";0,0175605699127796;0,0157142493304084
"132";0,0175553520053041;0,0157104963414809
"133";0,0175501251220703;0,015706860037411
"134";0,0175450059479358;0,0157032102697036
"135";0,0175398733101639;0,0156996132345761
"136";0,0175348109824985;0,0156960745418773
"137";0,0175297471588733;0,0156925975575167
"138";0,0175246818392884;0,0156890914019416
"139";0,0175196225035424;0,0156856581744026
"140";0,0175147322112439;0,0156822653377757
"141";0,0175097910563151;0,0156789128920611
"142";0,0175048693488626;0,0156755772758933
"143";0,0174999087464576;0,0156722786847283
"144";0,0174950543571921;0,015669018240536
"145";0,0174901969760072;0,015665761162253
"146";0,0174854009291705;0,0156625635483686
"147";0,0174806078742532;0,0156593760322122
"148";0,0174758208031748;0,015656234516817
"149";0,0174710023169424;0,0156530930014218
"150";0,0174662541408165;0,0156499817792107
"151";0,01746150895661;0,0156468671910903
"152";0,0174567996754366;0,0156438087014591
"153";0,0174520619710286;0,015640713186825
"154";0,0174473482019761;0,01563772650326
"155";0,0174426628561581;0,0156346534280216
"156";0,0174379730224609;0,01563164879294
"157";0,0174332727170458;0,0156286576214959
"158";0,0174286980722465;0,01562567542581
"159";0,0174240366617839;0,0156227033278521
"160";0,0174193677715227;0,0156197177662569
"161";0,0174147437600529;0,0156167456682991
"162";0,0174100868374694;0,0156138027415556
"163";0,0174054194431679;0,0156108216678395
"164";0,0174007819680607;0,0156078663994284
"165";0,0173960771747664;0,0156048898135915
"166";0,0173914172602635;0,0156019278133617
"167";0,0173867723053577;0,0155989456176758
"168";0,0173820989272174;0,0155959398606244
"169";0,0173774195652382;0,0155929341035731
"170";0,0173726968204274;0,0155899395662196
"171";0,017367945652382;0,0155868743447696
"172";0,0173632004681756;0,0155838270748363
"173";0,0173584163890165;0,0155807248283835
"174";0,0173536188462201;0,0155776136061724
"175";0,0173487255620021;0,0155744417975931
"176";0,017343781415154;0,0155712509155273
"177";0,017338768454159;0,0155680387160357
"178";0,0173337749406403;0,0155647255392636
"179";0,0173286946614583;0,0155613461662741
"180";0,0173234662822649;0,0155579151826746
"181";0,0173182483747894;0,0155543720020967
"182";0,0173128943349801;0,0155507873086368
"183";0,0173074206183938;0,0155470309538
"184";0,0173017748664407;0,0155431534262264
"185";0,0172961231306487;0,0155391390183393
"186";0,0172901991301892;0,0155349439733169
"187";0,0172841315175973;0,0155305559494916
"188";0,0172778903736788;0,015525956995347
"189";0,0172714009004481;0,0155209877911736
"190";0,0172646735696232;0,0155157190210679
"191";0,0172575991761451;0,015509989121381
"192";0,0172502151190066;0,0155037588231704
"193";0,0172423732981962;0,0154969338809743
"194";0,0172340722177543;0,0154894121955423
"195";0,0172252804625268;0,0154810310812557
"196";0,0172158888274548;0,0154718567343319
"197";0,0172057821236405;0,0154616849562701
"198";0,0171949274399701;0,0154505303326775
"199";0,017183245490579;0,0154384332544663
"200";0,0171706629734413;0,0154253443549661
"201";0,0171572232713886;0,01541135114782
"202";0,0171427468692555;0,0153964727065142
"203";0,0171272846296722;0,0153806922015022
"204";0,0171107168758617;0,0153641453911276
"205";0,0170932500502642;0,0153469354966108
"206";0,0170748332902497;0,0153291904225069
"207";0,0170555937523935;0,0153111626120175
"208";0,017035691504385;0,0152929608962115
"209";0,0170152058320887;0,0152748792311724
"210";0,0169944075042126;0,0152570466434254
"211";0,0169735343783509;0,0152395977693446
"212";0,0169527240827972;0,0152226549036363
"213";0,0169320783428117;0,015206283120548
"214";0,0169118724149816;0,0151905340306899
"215";0,0168920599245558;0,0151754345613367
"216";0,0168728532978133;0,0151609364677878
"217";0,016854248046875;0,0151470431159524
"218";0,0168362920424517;0,0151336826997645
"219";0,0168189837885838;0,0151208709268009
"220";0,0168023831236596;0,0151084641849293
"221";0,0167862776214001;0,015096534280216
"222";0,016770933562634;0,0150850352118997
"223";0,0167560697069355;0,0150738401973949
"224";0,0167418012432024;0,0150630064571605
"225";0,0167280458936504;0,0150524891124052
"226";0,0167147737390855;0,0150422758214614
"227";0,0167018830542471;0,0150323643403895
"228";0,0166894247017655;0,0150226570578182
"229";0,0166773373472924;0,0150132762684542
"230";0,0166656583898208;0,0150040963116814
"231";0,0166543653899548;0,0149951856276568
"232";0,0166432952880859;0,0149864701663747
"233";0,0166325393377566;0,0149780004164752
"234";0,0166220541561351;0,0149697674022001
"235";0,0166117858886719;0,0149617206349092
"236";0,0166017883899165;0,014953878066119
"237";0,0165920093012791;0,0149462363299202
"238";0,01658239476821;0,0149387438157025
"239";0,0165729911654603;0,0149314756954418
"240";0,0165637012556487;0,0149243870903464
"241";0,0165545893650429;0,0149174477072323
"242";0,0165456001431334;0,0149106923271628
"243";0,0165367320939606;0,0149040727054372
"244";0,0165279059316598;0,0148975944519043
"245";0,016519203934015;0,0148912755180808
"246";0,0165105677585976;0,0148851069282083
"247";0,0165020123650046;0,0148790729747099
"248";0,0164934794108073;0,0148731938530417
"249";0,0164850885727826;0,0148674235624426
"250";0,0164767306458716;0,0148617811763988
"251";0,0164684460209865;0,01485626893885
"252";0,0164603588627834;0,0148508969475241
"253";0,0164522582409429;0,0148456169577206
"254";0,0164442847756778;0,0148404850679285
"255";0,0164364564185049;0,0148354608872358
"256";0,0164286355411305;0,0148305242201861
"257";0,0164208984375;0,0148256705789005
"258";0,0164132615631702;0,0148209235247444
"259";0,0164057054706648;0,0148163638395422
"260";0,0163982256721048;0,0148118479111615
"261";0,0163908505907246;0,0148075159858255
"262";0,0163834799972235;0,014803352355957
"263";0,016376360724954;0,0147993199965533
"264";0,0163692683799594;0,0147955221288344
"265";0,0163622044581993;0,0147918566535501
"266";0,0163553110758464;0,0147883370343377
"267";0,0163485373702704;0,0147850429310518
"268";0,0163417427212584;0,0147819440505084
"269";0,0163351275874119;0,0147789786843693
"270";0,016328519933364;0,0147761849796071
"271";0,0163220663631664;0,0147735550824334
"272";0,0163156741273169;0,0147710519678452
"273";0,0163092848833869;0,0147687059290269
"274";0,0163030527152267;0,0147665102341596
"275";0,0162967666925169;0,0147644671271829
"276";0,0162906197940602;0,0147624969482422
"277";0,0162844429764093;0,0147606793571921
"278";0,0162784067789714;0,0147589829388787
"279";0,0162722838158701;0,0147573987175437
"280";0,0162663239123775;0,0147559390348547
"281";0,0162603310977711;0,0147545735976275
"282";0,0162543502508425;0,0147533719679889
"283";0,0162484142827053;0,0147522533641142
"284";0,016242556104473;0,0147512435913086
"285";0,0162366590312883;0,0147503774306353
"286";0,0162307724298215;0,014749599905575
"287";0,016224915747549;0,0147489435532514
"288";0,0162191712622549;0,0147484184713925
"289";0,0162133310355392;0,0147480100743911
"290";0,016207550647212;0,0147477363137638
"291";0,0162018540326287;0,0147475579205681
"292";0,0161961050594554;0,0147475265054142
"293";0,0161904009650735;0,0147475814819336
"294";0,016184741749483;0,0147477598751293
"295";0,0161791438682407;0,0147480325137868
"296";0,0161735609465954;0,0147484487645766
"297";0,0161680169199027;0,0147489435532514
"298";0,0161624564376532;0,0147495449290556
"299";0,0161570066564223;0,0147502169889562
"300";0,0161515419155944;0,0147509978799259
"301";0,0161461385091146;0,0147518460890826
"302";0,0161407919491039;0,0147527963974897
"303";0,0161354812921262;0,0147538039263557
"304";0,0161301826028263;0,0147548529681037
"305";0,0161249138327206;0,0147559973772834
"306";0,0161197632434321;0,014757178811466
"307";0,0161145273844401;0,0147583860509536
"308";0,0161094964719286;0,014759635925293
"309";0,0161043937533509;0,0147609385322122
"310";0,0160993568570006;0,014762259090648
"311";0,0160943663354013;0,0147636323816636
"312";0,0160893937653186;0,0147649944529814
"313";0,0160844690659467;0,0147663924273323
"314";0,0160795683019301;0,014767801621381
"315";0,0160747557995366;0,0147692545722513
"316";0,0160699148739085;0,0147706996693331
"317";0,0160651861452589;0,0147721414005055
"318";0,0160604469448912;0,0147735550824334
"319";0,0160557242000804;0,0147750147651224
"320";0,016051004447189;0,0147765159606934
"321";0,0160463385488473;0,0147779296426212
"322";0,0160417160333372;0,0147793691298541
"323";0,0160371428844975;0,0147808142269359
"324";0,0160325727275774;0,0147822716656853
"325";0,0160280265060126;0,014783712274888
"326";0,01602352067536;0,0147851057613597
"327";0,0160190477558211;0,0147865396387437
"328";0,0160145269655714;0,0147879331252154
"329";0,0160101079005821;0,0147893165139591
"330";0,0160056888355928;0,0147907324398265
"331";0,016001283234241;0,0147921046088724
"332";0,0159969269995596;0,0147934835097369
"333";0,0159925318699257;0,0147948343613568
"334";0,0159882264978745;0,0147961930667653
"335";0,0159839660046147;0,014797529332778
"336";0,0159796307133693;0,0147988712086397
"337";0,0159753836837469;0,0148001771814683
"338";0,0159711067349303;0,0148014932520249
"339";0,0159668597053079;0,0148027521021226
"340";0,0159626979453891;0,0148040547090418
"341";0,0159584883147595;0,0148053393644445
"342";0,0159542771881702;0,0148066027024213
"343";0,0159501064524931;0,0148078379911535
"344";0,0159459476844937;0,0148090530844296
"345";0,0159418173397289;0,0148103052027085
"346";0,015937697466682;0,0148115416134105
"347";0,0159336329441445;0,0148127589506261
"348";0,0159295205508961;0,0148139774098116
"349";0,0159254500445198;0,014815185771269
"350";0,0159213959937002;0,0148163391562069
"351";0,0159173434388404;0,0148175531275132
"352";0,0159132878920611;0,0148187031465418
"353";0,0159092532887178;0,0148198677511776
"354";0,0159052186853745;0,0148210289899041
"355";0,0159012140012255;0,0148221846187816
"356";0,0158972093170764;0,0148233110764447
"357";0,0158932300642425;0,0148244465098662
"358";0,0158892463235294;0,0148256122364717
"359";0,015885305965648;0,0148267342062557
"360";0,0158813386804917;0,0148278337366441
"361";0,0158773953306909;0,0148289500965792
"362";0,0158734848920037;0,0148300978716682
"363";0,0158695026472503;0,0148312097437241
"364";0,0158656011843214;0,0148323126400218
"365";0,0158616727941176;0,0148334155363195
"366";0,0158577473958333;0,0148345240424661
"367";0,0158538758520987;0,0148356437683105
"368";0,0158499579336129;0,014836747786578
"369";0,0158460609585631;0,0148378316093894
"370";0,0158421639835133;0,0148389423594755
"371";0,0158382520488664;0,0148400385239545
"372";0,0158343909768497;0,0148411189808565
"373";0,0158304850260417;0,014842222999124
"374";0,0158266299378638;0,0148433517007267
"375";0,0158227628820083;0,0148444231818704
"376";0,0158188913382736;0,0148455417857451
"377";0,0158149838915058;0,0148466345843147
"378";0,0158111108518114;0,01484774982228
"379";0,015807248283835;0,014848814571605
"380";0,0158033468209061;0,0148499331754797
"381";0,0157994423660578;0,0148510416816263
"382";0,0157956171970741;0,0148521681392894
"383";0,0157917277018229;0,014853250840131
"384";0,015787914500517;0,0148543526144589
"385";0,0157840040618298;0,0148554330713609
"386";0,0157801100786994;0,0148565572850844
"387";0,0157761861763748;0,0148576882306267
"388";0,015772310144761;0,0148587608337402
"389";0,0157684580485026;0,0148598973891314
"390";0,0157645146987017;0,0148609419430003
"391";0,0157606551226448;0,0148620908400592
"392";0,0157566968132468;0,0148631578333238
"393";0,0157527938543582;0,0148642517538632
"394";0,0157488879035501;0,0148653299668256
"395";0,0157449849446615;0,0148664261313046
"396";0,0157410101797066;0,0148674920025994
"397";0,0157370653339461;0,0148685904110179
"398";0,0157331504073797;0,0148696461845847
"399";0,0157291561949487;0,0148706907384536
"400";0,0157252397724226;0,0148717622195973
"401";0,0157212605195887;0,0148727596507353
"402";0,0157172962263519;0,0148738086924833
"403";0,0157132825664445;0,0148747937819537
"404";0,0157093078014897;0,0148758147744571
"405";0,0157052881577436;0,0148767482533174
"406";0,0157012595382391;0,0148776828541475
"407";0,0156971830480239;0,0148786264307359
"408";0,0156931918275123;0,0148795341042911
"409";0,0156891961191215;0,0148803879232968
"410";0,0156850912056717;0,0148812394983628
"411";0,0156810296750536;0,0148820820976706
"412";0,0156769741282744;0,0148829045015223
"413";0,015672903621898;0,0148836932462804
"414";0,0156688136680453;0,0148844247705796
"415";0,0156646848192402;0,0148851383433622
"416";0,0156606367522595;0,0148858530381147
"417";0,0156565019196155;0,0148865037805894
"418";0,0156524134617226;0,0148871309616986
"419";0,0156482157987707;0,0148877256056842
"420";0,0156441348206763;0,0148883213716395
"421";0,0156400598264208;0,0148888722588034
"422";0,0156358786190257;0,0148893715353573
"423";0,0156317722096163;0,0148898573482738
"424";0,0156276104496975;0,0148902635013356
"425";0,0156234277463427;0,0148906999475816
"426";0,0156192974015778;0,0148910690756405
"427";0,0156151326497396;0,0148914393256692
"428";0,0156109544342639;0,0148917321597829
"429";0,0156067926743451;0,0148920474332922
"430";0,0156026039871515;0,0148922998764936
"431";0,0155984317555147;0,0148925063189338
"432";0,0155942774753945;0,0148927150053136
"433";0,0155901291791131;0,0148928631053251
"434";0,0155859419878791;0,0148929663265453
"435";0,0155817413330078;0,0148930605720071
"436";0,0155775167427811;0,0148930953530704
"437";0,0155732727050781;0,0148931503295898
"438";0,0155691244087967;0,0148931379879222
"439";0,015564910290288;0,0148930616939769
"440";0,0155607260909735;0,0148930044735179
"441";0,0155564865411497;0,0148928664712345
"442";0,0155523262771906;0,0148927385666791
"443";0,015548106174843;0,0148925702712115
"444";0,0155438696169386;0,0148923369014964
"445";0,0155396614822687;0,0148920911901137
"446";0,0155354219324449;0,0148917837703929
"447";0,0155312736361634;0,0148914943021886
"448";0,0155270430620979;0,014891134149888
"449";0,0155228124880323;0,0148907223869773
"450";0,015518601361443;0,0148902870627011
"451";0,0155144111782897;0,0148898169573616
"452";0,0155101821001838;0,0148892896315631
"453";0,015505953022078;0,0148887118171243
"454";0,0155017777985218;0,0148881239049575
"455";0,0154975382486979;0,0148875056996065
"456";0,0154932912190755;0,0148868156881893
"457";0,0154891055238013;0,0148861458722283
"458";0,0154849093568091;0,0148853997623219
"459";0,0154806683110256;0,0148846188713523
"460";0,0154764900955499;0,0148837762720445
"461";0,0154722640093635;0,014882926940918
"462";0,0154680184757008;0,0148820170234231
"463";0,0154638612036612;0,0148810644710765
"464";0,0154596665326287;0,0148800995770623
"465";0,0154554628858379;0,0148790909262264
"466";0,0154512532552083;0,014877986907959
"467";0,0154470466164982;0,0148768985972685
"468";0,0154428713929419;0,014875768773696
"469";0,0154386542825138;0,0148745716319365
"470";0,0154345044902727;0,0148733812219956
"471";0,0154303023394416;0,0148721392014447
"472";0,0154261435714422;0,0148708500581629
"473";0,0154219623640472;0,014869483498966
"474";0,015417776668773;0,0148681876238655
"475";0,0154136179007736;0,014866777307847
"476";0,015409486060049;0,0148653445524328
"477";0,0154053063486137;0,0148638826258042
"478";0,0154011685240502;0,01486239825978
"479";0,0153970501469631;0,0148608577952665
"480";0,0153929093304802;0,0148593016231761
"481";0,0153887475705614;0,0148576893525965
"482";0,0153846516328699;0,0148560692282284
"483";0,0153805078244677;0,014854430030374
"484";0,0153763699999043;0,0148527650272145
"485";0,0153723413803998;0,0148510506573845
"486";0,0153681885962393;0,0148493172140682
"487";0,0153641285615809;0,0148476140639361
"488";0,0153600341198491;0,0148458245221306
"489";0,0153559636134727;0,0148440383462345
"490";0,0153519215303309;0,0148422140233657
"491";0,015347812129002;0,0148403717489804
"492";0,0153437610701019;0,0148385395723231
"493";0,0153397384344363;0,0148366670047536
"494";0,0153357322543275;0,0148347955591538
"495";0,0153317305620979;0,0148329117718865
"496";0,0153277019425934;0,0148309640323415
"497";0,0153236688352099;0,0148290914647719
"498";0,0153196970621745;0,0148271751403809
"499";0,0153156774184283;0,0148252431084128
"500";0,0153117250928692;0,0148233144423541
"501";0,0153077428481158;0,0148213812884162
"502";0,0153037606033624;0,0148194369147806
"503";0,015299820245481;0,0148175362979665
"504";0,015295872407801;0,014815590802361
"505";0,0152919589771944;0,0148136497946347
"506";0,0152880575142655;0,0148117076649385
"507";0,0152841440836589;0,01480977787691
"508";0,015280221677294;0,0148078492108513
"509";0,0152763501335593;0,014805939618279
"510";0,0152724696140663;0,0148039885128246
"511";0,0152685905905331;0,0148021114573759
"512";0,0152646981033624;0,0148002074746525
"513";0,0152609193091299;0,0147983629563276
"514";0,0152570432775161;0,014796537511489
"515";0,0152531762216605;0,0147947064568015
"516";0,0152493675082338;0,0147928776460535
"517";0,0152455228917739;0,0147911071777344
"518";0,0152417381137025;0,0147893681245692
"519";0,0152379099527995;0,0147875920464011
"520";0,015234089271695;0,0147858844083898
"521";0,015230328428979;0,0147841980878045
"522";0,0152265616024242;0,0147825353285846
"523";0,0152228411506204;0,0147809253019445
"524";0,0152190070058785;0,014779364641975
"525";0,0152152775783165;0,014777800616096
"526";0,0152115197275199;0,0147763083962833
"527";0,0152078112433938;0,0147748094446519
"528";0,0152040518966376;0,0147733811771168
"529";0,0152003643559475;0,0147719854467055
"530";0,0151965870576746;0,0147706368390252
"531";0,0151928636139514;0,0147693970624138
"532";0,0151891955207376;0,0147681539198932
"533";0,0151855079800475;0,0147669421925264
"534";0,0151817531211703;0,0147658078810748
"535";0,0151780625885608;0,0147646982529584
"536";0,0151743556003945;0,0147636559430291
"537";0,0151706740435432;0,014762679829317
"538";0,0151670134301279;0,014761713813333
"539";0,0151633273853975;0,0147608599943273
"540";0,0151596278770297;0,0147600813472972
"541";0,0151559837191713;0,0147593228957232
"542";0,0151523156259574;0,0147586620555204
"543";0,0151485817105162;0,0147580214107738
"544";0,0151448926738664;0,0147574200349696
"545";0,0151412425321691;0,0147568971970502
"546";0,0151375609753179;0,014756420359892
"547";0,0151338958740234;0,0147559962553136
"548";0,0151302113252528;0,0147556091757382
"549";0,0151265911027497;0,0147552366817699
"550";0,0151228975782207;0,0147549404817469
"551";0,0151192429486443;0,0147546207203585
"552";0,0151156376857384;0,0147542886173024
"553";0,0151120369107116;0,0147540350521312
"554";0,0151083658255783;0,0147537040710449
"555";0,01510482488894;0,01475341796875
"556";0,0151012630088657;0,0147530993293313
"557";0,0150976846732345;0,0147527043959674
"558";0,0150941168093214;0,0147523038527545
"559";0,0150905743767233;0,0147518247716567
"560";0,0150870214724073;0,0147513165193446
"561";0,0150835373822381;0,0147507903155159
"562";0,0150800712435853;0,0147501586465275
"563";0,015076639512006;0,014749475366929
"564";0,0150731913248698;0,0147487270130831
"565";0,0150697999842027;0,0147479281705969
"566";0,0150664325788909;0,0147470564000747
"567";0,0150630891089346;0,014746150970459
"568";0,0150597695743336;0,0147452006620519
"569";0,0150564649993298;0,0147441852793974
"570";0,0150531469606886;0,0147431048224954
"571";0,0150499141917509;0,0147419996822582
"572";0,0150466425278608;0,0147409012738396
"573";0,0150434262144799;0,0147397063760196
"574";0,0150401365990732;0,0147385395274443
"575";0,0150369681564032;0,0147373120925006
"576";0,015033795225854;0,0147360184613396
"577";0,0150306387508617;0,0147347394157858
"578";0,0150274463728362;0,0147334525164436
"579";0,0150243003695619;0,0147321342019474
"580";0,0150211618460861;0,0147308506685145
"581";0,0150180801690794;0,0147294740115895
"582";0,0150149760526769;0,0147281657948213
"583";0,015011921302945;0,0147267936257755
"584";0,0150088186825023;0,0147254225786994
"585";0,015005739997415;0,0147240582634421
"586";0,0150026747759651;0,0147226647769704
"587";0,0149996529373468;0,0147212937298943
"588";0,01499662361893;0,0147199125850902
"589";0,0149935748530369;0,0147185000251321
"590";0,0149905694699755;0,0147171413197237
"591";0,0149876074697457;0,0147157029544606
"592";0,0149846559412339;0,014714329663445
"593";0,0149816879571653;0,0147129440307617
"594";0,0149786885579427;0,0147115382026224
"595";0,0149757310455921;0,0147101447161506
"596";0,0149728513231464;0,0147087310342228
"597";0,0149699401855469;0,0147073498894187
"598";0,0149669826731962;0,0147059620127958
"599";0,0149640924790326;0,0147045909657198
"600";0,0149611873252719;0,0147031817716711
"601";0,0149583135866651;0,0147018028708065
"602";0,0149553874894684;0,0147003947987276
"603";0,0149525451660156;0,0146989934584674
"604";0,0149497148102405;0,0146976055818446
"605";0,0149468051686006;0,0146962132173426
"606";0,0149439658370672;0,0146948174869313
"607";0,0149411683924058;0,0146934430739459
"608";0,0149383619719861;0,0146920652950511
"609";0,0149355241364124;0,0146906403934254
"610";0,0149327491311466;0,0146892850539264
"611";0,014929957670324;0,0146878758598776
"612";0,0149271617216222;0,0146864700317383
"613";0,0149243807325176;0,0146850395202637
"614";0,0149216147030101;0,0146836774489459
"615";0,01491886213714;0,014682263767018
"616";0,0149160736682368;0,0146808691585765
"617";0,0149133390538833;0,0146794532327091
"618";0,0149106149112477;0,0146780496485093
"619";0,0149078698251762;0,014676628112793
"620";0,0149051756017348;0,0146751818937414
"621";0,014902432011623;0,0146737682118135
"622";0,0148997527477788;0,0146723511639763
"623";0,0148970405728209;0,0146709094328039
"624";0,0148943538291782;0,0146694755554199
"625";0,0148917089724073;0,014668051775764
"626";0,0148889683742149;0,014666581995347
"627";0,0148863175336052;0,0146651413861443
"628";0,014883648741479;0,0146636974110323
"629";0,0148810068766276;0,0146622119230383
"630";0,014878324620864;0,0146607668259565
"631";0,0148757186590456;0,0146592622644761
"632";0,0148730992335899;0,0146578048257267
"633";0,0148704648485371;0,0146563148498535
"634";0,0148678080240885;0,0146548540451947
"635";0,0148652050541896;0,0146533281662885
"636";0,0148625811408548;0,0146518404343549
"637";0,0148599781709559;0,0146503459706026
"638";0,0148573991364124;0,0146488200916963
"639";0,0148548335655063;0,0146473200180951
"640";0,0148521976844937;0,0146457941391889
"641";0,0148496006984337;0,0146442637724035
"642";0,0148470052083333;0,0146427412594066
"643";0,0148444441253064;0,0146412131365608
"644";0,0148418860341988;0,0146396670621984
"645";0,0148393473905676;0,0146381198658663
"646";0,0148367459166284;0,014636578279383
"647";0,0148342147527956;0,0146350041557761
"648";0,0148316970526003;0,0146334535935346
"649";0,0148291299857345;0,0146318480547737
"650";0,0148266018138212;0,0146302481258617
"651";0,0148241020651425;0,0146286481969497
"652";0,0148214961033241;0,0146270729513729
"653";0,0148190651687921;0,014625457314884
"654";0,0148164906221278;0,0146238428003648
"655";0,0148139983532475;0,0146222226759967
"656";0,0148114731732537;0,014620641820571
"657";0,0148090168074066;0,0146189801833209
"658";0,0148064811556947;0,0146173522051643
"659";0,0148039529837814;0,0146157421785242
"660";0,0148014711866192;0,0146141186882468
"661";0,01479902529249;0,0146124424653895
"662";0,0147964971205767;0,0146108021455653
"663";0,0147940048516965;0,0146091427522547
"664";0,0147915439979703;0,0146074844809139
"665";0,0147890607048483;0,0146058048921473
"666";0,014786563948089;0,0146041555965648
"667";0,0147840986064836;0,0146024580562816
"668";0,014781670663871;0,0146007829553941
"669";0,0147791828828699;0,0145991617090562
"670";0,0147767175412646;0,0145974888521082
"671";0,01477424771178;0,014595822726979
